MOTIVO_VIAGEM,MOTIVOS_PRIMARIOS,HORARIO_INICIO_VIAGEM,TEMPO_ENTRE_EMBARQUES,TEMPO_DESLOCAMENTO,AH_ORIGEM,AH_DESTINO,ID_VIAGEM,QTD_VIAGENS_IND
Residência,Residência,12.0,22.0,1.1666666666666667,1012,1449,2,2
Negócios,Secundário,14.0,2.0,0.75,1449,1305,1,2
Residência,Residência,16.0,22.0,0.8333333333333334,1305,1449,2,2
Trabalho,Trabalho,9.5,11.5,1.0,1449,1036,1,2
Residência,Residência,21.0,12.5,1.3333333333333333,1036,1449,2,2
Trabalho,Trabalho,7.5,11.5,1.5,1454,1026,1,2
Residência,Residência,19.0,12.5,1.5833333333333333,1026,1454,2,2
Trabalho,Trabalho,7.5,11.5,0.9166666666666666,1454,1328,1,2
Residência,Residência,19.0,12.5,1.6666666666666667,1328,1454,2,2
Trabalho,Trabalho,7.166666666666667,11.333333333333334,1.25,1418,1320,1,2
Residência,Residência,18.5,12.666666666666666,1.6666666666666667,1320,1418,2,2
Trabalho,Trabalho,6.5,7.5,2.083333333333333,1418,1329,1,2
Residência,Residência,14.0,19.0,1.0833333333333333,1329,1418,2,2
Trabalho,Trabalho,9.0,8.0,1.0,1418,1607,1,2
Residência,Residência,17.0,2.0,0.5,1607,1418,2,2
Lazer,Secundário,19.0,3.333333333333333,0.3333333333333333,1418,1310,1,2
Residência,Residência,22.333333333333332,20.666666666666668,0.25,1310,1418,2,2
Escola,Escola,7.0,8.333333333333334,1.3333333333333333,1417,1012,1,2
Residência,Residência,15.333333333333334,15.666666666666666,1.25,1012,1417,2,2
Trabalho,Trabalho,7.0,11.5,2.0,1428,1149,1,2
Lazer,Secundário,18.5,11.5,2.1666666666666665,1149,1729,2,2
Trabalho,Trabalho,6.0,11.0,1.0833333333333333,1220,5301,1,2
Residência,Residência,17.0,13.0,1.25,5301,1220,2,2
Trabalho,Trabalho,6.0,11.0,0.5666666666666667,1227,1202,1,2
Residência,Residência,17.0,13.0,0.7,1202,1227,2,2
Trabalho,Trabalho,7.0,1.0,1.0,1706,1723,1,2
Residência,Residência,8.0,23.0,8.933333333333334,1723,1706,2,2
Trabalho,Trabalho,7.0,1.75,1.75,1706,1054,1,2
Residência,Residência,8.75,22.25,10.25,1054,1706,2,2
Saúde,Secundário,10.5,2.5,0.5,1258,1205,1,2
Residência,Residência,13.0,21.5,0.3833333333333333,1205,1258,2,2
Trabalho,Trabalho,5.0,14.0,1.5833333333333333,1258,1101,1,2
Residência,Residência,19.0,10.0,2.083333333333333,1101,1258,2,2
Outros,Secundário,7.0,4.0,2.5,1430,1020,1,2
Residência,Residência,11.0,20.0,1.75,1020,1430,2,2
Saúde,Secundário,9.0,7.0,1.3833333333333333,1431,1028,1,2
Outros,Secundário,16.0,13.5,1.4166666666666667,1028,15208,2,2
Trabalho,Trabalho,5.5,13.5,1.5,1431,1118,1,2
Residência,Residência,19.0,10.5,1.5833333333333333,1118,1431,2,2
Negócios,Secundário,14.666666666666666,0.9166666666666666,0.6666666666666666,1428,1716,1,2
Residência,Residência,15.583333333333334,23.08333333333333,1.0,1716,1428,2,2
Trabalho,Trabalho,6.0,1.75,1.75,1706,1070,1,2
Residência,Residência,7.75,22.25,7.25,1070,1706,2,2
Trabalho,Trabalho,6.0,1.0,1.0,1706,1010,1,2
Residência,Residência,7.0,23.0,12.0,1010,1706,2,2
Outros,Secundário,9.0,1.75,1.25,1454,1010,1,2
Residência,Residência,10.75,19.25,1.25,1010,1454,2,2
Trabalho,Trabalho,6.0,12.0,2.0,1454,5313,1,3
Escola,Escola,18.0,4.0,1.4166666666666667,5313,1010,2,3
Residência,Residência,22.0,8.0,0.6666666666666666,1010,1454,3,3
Outros,Secundário,13.666666666666666,1.8333333333333333,1.25,1431,1128,1,2
Residência,Residência,15.5,22.166666666666668,1.3333333333333333,1128,1431,2,2
Trabalho,Trabalho,6.0,11.0,2.0,1431,1021,1,2
Residência,Residência,17.0,13.0,2.5,1021,1431,2,2
Escola,Escola,6.5,5.5,1.0,1431,1423,1,3
Residência,Residência,12.0,3.0,0.6666666666666666,1423,1431,2,3
Trabalho,Trabalho,15.0,17.0,0.75,1431,1433,3,3
Escola,Escola,8.0,3.0,0.6666666666666666,1428,1725,1,2
Residência,Residência,11.0,21.0,0.6666666666666666,1725,1428,2,2
Trabalho,Trabalho,5.333333333333333,10.833333333333334,1.5833333333333333,1740,1107,1,2
Residência,Residência,16.166666666666668,13.166666666666666,2.333333333333333,1107,1740,2,2
Negócios,Secundário,10.166666666666666,5.333333333333333,0.9166666666666666,1428,1068,1,2
Residência,Residência,15.5,18.666666666666668,1.4166666666666667,1068,1428,2,2
Trabalho,Trabalho,7.5,9.0,0.5,1418,1409,1,2
Residência,Residência,16.5,15.0,0.8333333333333334,1409,1418,2,2
Trabalho,Trabalho,6.0,8.0,1.25,1418,1023,1,2
Residência,Residência,14.0,16.0,1.8333333333333333,1023,1418,2,2
Trabalho,Trabalho,5.5,10.5,1.0,1418,1017,1,2
Residência,Residência,16.0,13.5,2.0,1017,1418,2,2
Trabalho,Trabalho,5.916666666666667,10.083333333333334,0.5333333333333333,1439,1007,1,2
Residência,Residência,16.0,13.916666666666666,0.75,1007,1439,2,2
Trabalho,Trabalho,5.916666666666667,10.083333333333334,0.4666666666666667,1439,1007,1,2
Residência,Residência,16.0,13.916666666666666,0.6666666666666666,1007,1439,2,2
Trabalho,Trabalho,8.0,10.5,0.8333333333333334,1450,1741,1,2
Residência,Residência,18.5,13.5,0.8333333333333334,1741,1450,2,2
Escola,Escola,7.0,11.25,0.8333333333333334,1450,1411,1,2
Residência,Residência,18.25,12.75,0.9666666666666668,1411,1450,2,2
Trabalho,Trabalho,7.5,5.5,1.0,1431,1741,1,2
Residência,Residência,13.0,18.5,0.75,1741,1431,2,2
Trabalho,Trabalho,7.333333333333333,7.833333333333333,1.4166666666666667,1431,1633,1,2
Escola,Escola,15.166666666666666,15.333333333333334,1.1666666666666667,1633,1354,2,2
Trabalho,Trabalho,6.5,12.0,1.4166666666666667,1431,1069,1,2
Residência,Residência,18.5,12.0,1.8666666666666667,1069,1431,2,2
Trabalho,Trabalho,11.75,5.0,1.0833333333333333,1431,1018,1,2
Residência,Residência,16.75,12.75,1.6333333333333333,1018,1431,2,2
Escola,Escola,5.5,6.5,1.75,1426,1354,1,3
Trabalho,Trabalho,12.0,5.0,1.1166666666666667,1354,1016,2,3
Residência,Residência,17.0,12.5,2.333333333333333,1016,1426,3,3
Escola,Escola,6.25,5.75,0.9166666666666666,1426,1075,1,2
Residência,Residência,12.0,18.25,1.1666666666666667,1075,1426,2,2
Trabalho,Trabalho,10.5,11.75,1.6666666666666667,1740,1424,1,2
Residência,Residência,22.25,12.25,1.3333333333333333,1424,1740,2,2
Trabalho,Trabalho,11.5,11.333333333333334,1.75,1740,1412,1,2
Residência,Residência,22.833333333333332,12.666666666666666,1.9833333333333327,1412,1740,2,2
Trabalho,Trabalho,11.25,4.75,0.8333333333333334,1416,1326,1,2
Residência,Residência,16.0,19.25,1.0333333333333334,1326,1416,2,2
Trabalho,Trabalho,7.0,10.0,1.0,1416,1118,1,2
Residência,Residência,17.0,14.0,1.6166666666666667,1118,1416,2,2
Outros,Secundário,14.5,2.0,0.75,1430,1427,1,2
Residência,Residência,16.5,22.0,0.75,1427,1430,2,2
Trabalho,Trabalho,11.333333333333334,10.666666666666666,1.0,1430,1026,1,2
Residência,Residência,22.0,13.333333333333334,1.3,1026,1430,2,2
Trabalho,Trabalho,7.0,11.5,1.8333333333333333,1451,1009,1,2
Residência,Residência,18.5,12.5,1.1666666666666667,1009,1451,2,2
Trabalho,Trabalho,5.0,12.0,1.0,1451,1029,1,2
Residência,Residência,17.0,12.0,1.7,1029,1451,2,2
Outros,Secundário,9.0,3.0,1.75,1451,1020,1,2
Residência,Residência,12.0,21.0,2.083333333333333,1020,1451,2,2
Trabalho,Trabalho,7.0,14.0,2.8,1427,1004,1,2
Residência,Residência,21.0,10.0,1.0833333333333333,1004,1427,2,2
Outros,Secundário,13.0,5.0,1.3333333333333333,1427,1014,1,2
Residência,Residência,18.0,19.0,2.3,1014,1427,2,2
Saúde,Secundário,5.5,6.0,1.8333333333333333,1703,1032,1,3
Lazer,Secundário,11.5,2.1666666666666665,1.1666666666666667,1032,1020,2,3
Residência,Residência,13.666666666666666,15.833333333333334,0.8833333333333333,1020,1703,3,3
Trabalho,Trabalho,6.2,10.3,1.4666666666666666,1453,1125,1,2
Residência,Residência,16.5,13.7,1.5833333333333333,1125,1453,2,2
Trabalho,Trabalho,7.0,10.5,1.4166666666666667,1453,1009,1,2
Residência,Residência,17.5,13.5,0.75,1009,1453,2,2
Saúde,Secundário,8.0,3.5,1.5,1704,1020,1,2
Residência,Residência,11.5,20.5,1.3333333333333333,1020,1704,2,2
Trabalho,Trabalho,5.25,9.333333333333334,0.4166666666666667,1416,1411,1,2
Residência,Residência,14.583333333333334,14.666666666666666,0.5,1411,1416,2,2
Lazer,Secundário,10.0,4.833333333333333,1.3333333333333333,1417,1328,1,2
Residência,Residência,14.833333333333334,19.166666666666668,0.6666666666666666,1328,1417,2,2
Saúde,Secundário,8.666666666666666,6.833333333333333,3.5,1431,5321,1,2
Residência,Residência,15.5,17.166666666666668,2.1666666666666665,5321,1431,2,2
Trabalho,Trabalho,5.5,12.0,2.1666666666666665,1431,1619,1,2
Residência,Residência,17.5,12.0,2.6666666666666665,1619,1431,2,2
Outros,Secundário,8.666666666666666,1.0,0.25,1431,1451,1,2
Residência,Residência,9.666666666666666,23.0,0.3333333333333333,1451,1431,2,2
Trabalho,Trabalho,6.25,10.75,1.75,1431,1010,1,2
Residência,Residência,17.0,13.25,2.1666666666666665,1010,1431,2,2
Trabalho,Trabalho,7.25,10.75,1.25,1426,1382,1,2
Residência,Residência,18.0,13.25,1.3333333333333333,1382,1426,2,2
Trabalho,Trabalho,13.0,8.0,1.4166666666666667,1426,1122,1,2
Residência,Residência,21.0,16.0,1.5,1122,1426,2,2
Escola,Escola,5.833333333333333,11.666666666666666,1.25,1426,1119,1,2
Residência,Residência,17.5,12.333333333333334,1.75,1119,1426,2,2
Escola,Escola,9.0,6.5,0.75,1426,1411,1,2
Residência,Residência,15.5,17.5,0.5833333333333334,1411,1426,2,2
Trabalho,Trabalho,5.0,10.0,1.25,1426,1050,1,2
Residência,Residência,15.0,14.0,1.75,1050,1426,2,2
Trabalho,Trabalho,5.666666666666667,11.333333333333334,1.0833333333333333,1703,1402,1,2
Residência,Residência,17.0,12.666666666666666,1.55,1402,1703,2,2
Trabalho,Trabalho,13.5,8.0,1.0,1453,1614,1,2
Residência,Residência,21.5,16.0,1.5,1614,1453,2,2
Trabalho,Trabalho,7.0,10.833333333333334,1.0,1453,1012,1,2
Residência,Residência,17.833333333333332,13.166666666666666,1.3333333333333333,1012,1453,2,2
Outros,Secundário,17.0,3.0,1.6666666666666667,1454,1010,1,2
Residência,Residência,20.0,21.0,1.1666666666666667,1010,1454,2,2
Trabalho,Trabalho,7.166666666666667,4.833333333333333,1.1666666666666667,1454,1359,1,2
Residência,Residência,12.0,19.166666666666668,1.0,1359,1454,2,2
Outros,Secundário,6.333333333333333,1.25,1.1666666666666667,1418,1319,1,4
Residência,Residência,7.583333333333333,7.916666666666667,0.75,1319,1418,2,4
Outros,Secundário,15.5,0.6666666666666666,0.6666666666666666,1418,1319,3,4
Residência,Residência,16.166666666666668,14.166666666666666,0.9166666666666666,1319,1418,4,4
Outros,Secundário,9.0,7.0,1.0,1418,1009,1,2
Residência,Residência,16.0,17.0,1.0833333333333333,1009,1418,2,2
Trabalho,Trabalho,5.0,12.0,1.6666666666666667,1707,12034,1,2
Residência,Residência,17.0,12.0,2.25,12034,1707,2,2
Trabalho,Trabalho,6.666666666666667,11.333333333333334,1.0,1705,1655,1,2
Residência,Residência,18.0,12.666666666666666,0.9166666666666666,1655,1705,2,2
Negócios,Secundário,5.5,7.5,1.3333333333333333,15021,1707,1,3
Negócios,Secundário,13.0,2.6666666666666665,0.8333333333333334,1707,15017,2,3
Residência,Residência,15.666666666666666,19.83333333333333,0.3333333333333333,15017,15021,3,3
Trabalho,Trabalho,11.5,10.5,2.4166666666666665,1450,1051,1,2
Residência,Residência,22.0,13.5,1.7166666666666666,1051,1450,2,2
Trabalho,Trabalho,6.583333333333333,11.416666666666666,0.9166666666666666,1426,1415,1,2
Residência,Residência,18.0,12.583333333333334,1.3333333333333333,1415,1426,2,2
Trabalho,Trabalho,5.5,11.25,1.5,1707,1009,1,2
Residência,Residência,16.75,12.75,1.5,1009,1707,2,2
Trabalho,Trabalho,10.0,8.0,1.5,1439,1001,1,2
Residência,Residência,18.0,16.0,1.5,1001,1439,2,2
Trabalho,Trabalho,6.5,7.5,0.75,1427,1728,1,2
Residência,Residência,14.0,16.5,0.75,1728,1427,2,2
Escola,Escola,13.1,5.9,0.65,1417,1360,1,2
Residência,Residência,19.0,18.1,1.3333333333333333,1360,1417,2,2
Negócios,Secundário,9.0,1.5,0.9166666666666666,1417,1070,1,2
Residência,Residência,10.5,22.5,1.5,1070,1417,2,2
Negócios,Secundário,13.5,4.0,0.8333333333333334,1431,1010,1,2
Residência,Residência,17.5,20.0,1.0,1010,1431,2,2
Trabalho,Trabalho,7.333333333333333,10.666666666666666,0.6666666666666666,1431,1406,1,2
Residência,Residência,18.0,13.333333333333334,0.75,1406,1431,2,2
Negócios,Secundário,9.0,2.25,0.5833333333333334,1428,1422,1,2
Residência,Residência,11.25,21.75,0.75,1422,1428,2,2
Trabalho,Trabalho,6.0,11.0,2.0,1428,1150,1,2
Residência,Residência,17.0,13.0,2.25,1150,1428,2,2
Trabalho,Trabalho,6.5,8.0,1.5,1428,1030,1,2
Residência,Residência,14.5,16.0,0.8333333333333334,1030,1428,2,2
Trabalho,Trabalho,8.0,12.0,1.6666666666666667,1740,1012,1,2
Residência,Residência,20.0,12.0,1.5,1012,1740,2,2
Trabalho,Trabalho,7.5,7.833333333333333,1.5,1740,1009,1,2
Residência,Residência,15.333333333333334,16.166666666666668,1.3333333333333333,1009,1740,2,2
Trabalho,Trabalho,6.666666666666667,10.333333333333334,1.25,1740,1020,1,2
Residência,Residência,17.0,13.666666666666666,1.5,1020,1740,2,2
Trabalho,Trabalho,5.25,12.75,1.75,21014,1044,1,2
Residência,Residência,18.0,11.25,2.25,1044,21014,2,2
Trabalho,Trabalho,6.0,13.0,0.9166666666666666,21014,1017,1,2
Residência,Residência,19.0,11.0,1.0,1017,21014,2,2
Trabalho,Trabalho,4.833333333333333,12.166666666666666,2.083333333333333,21022,1005,1,2
Residência,Residência,17.0,11.833333333333334,2.1666666666666665,1005,21022,2,2
Saúde,Secundário,13.0,2.0,1.1666666666666667,15008,15002,1,2
Residência,Residência,15.0,22.0,0.6666666666666666,15002,15008,2,2
Outros,Secundário,5.916666666666667,4.083333333333333,1.3333333333333333,21017,1817,1,2
Residência,Residência,10.0,19.916666666666668,1.0833333333333333,1817,21017,2,2
Trabalho,Trabalho,5.0,11.0,1.6666666666666667,21017,10014,1,2
Residência,Residência,16.0,13.0,1.6666666666666667,10014,21017,2,2
Trabalho,Trabalho,5.166666666666667,10.333333333333334,2.1666666666666665,21017,1074,1,2
Residência,Residência,15.5,13.666666666666666,3.583333333333333,1074,21017,2,2
Trabalho,Trabalho,8.0,12.0,1.0,21017,1831,1,2
Trabalho,Trabalho,20.0,12.0,1.6666666666666667,1831,21017,2,2
Trabalho,Trabalho,7.083333333333333,11.083333333333334,1.6666666666666667,1705,1068,1,2
Residência,Residência,18.166666666666668,12.916666666666666,2.5,1068,1705,2,2
Trabalho,Trabalho,8.0,10.0,0.5,21014,1701,1,2
Residência,Residência,18.0,14.0,0.5,1701,21014,2,2
Lazer,Secundário,18.5,3.1666666666666665,0.1666666666666666,21022,21024,1,2
Residência,Residência,21.666666666666668,20.83333333333333,0.6666666666666666,21024,21022,2,2
Lazer,Secundário,18.5,3.5,0.1666666666666666,21022,21024,1,2
Residência,Residência,22.0,20.5,0.5,21024,21022,2,2
Escola,Escola,8.0,3.0,0.9,21022,21013,1,2
Residência,Residência,11.0,21.0,0.75,21013,21022,2,2
Trabalho,Trabalho,6.65,4.6,1.2666666666666666,21022,1002,1,4
Residência,Residência,11.25,6.416666666666667,1.2833333333333334,1002,21022,2,4
Escola,Escola,17.666666666666668,4.333333333333333,1.1666666666666667,21022,1009,3,4
Residência,Residência,22.0,8.65,1.1666666666666667,1009,21022,4,4
Saúde,Secundário,8.0,1.5,0.8333333333333334,21022,18107,1,2
Residência,Residência,9.5,22.5,1.1666666666666667,18107,21022,2,2
Trabalho,Trabalho,7.333333333333333,12.166666666666666,1.1666666666666667,21022,18107,1,2
Residência,Residência,19.5,11.833333333333334,1.0333333333333334,18107,21022,2,2
Trabalho,Trabalho,5.25,11.75,2.25,21022,12016,1,2
Residência,Residência,17.0,12.25,3.0,12016,21022,2,2
Trabalho,Trabalho,4.5,12.75,2.0,21023,1150,1,2
Residência,Residência,17.25,11.25,2.25,1150,21023,2,2
Trabalho,Trabalho,5.0,13.5,1.5833333333333333,21023,1012,1,2
Residência,Residência,18.5,10.5,1.5,1012,21023,2,2
Saúde,Secundário,7.0,5.0,2.0,21026,1019,1,2
Residência,Residência,12.0,19.0,1.0,1019,21026,2,2
Saúde,Secundário,7.0,5.0,1.6666666666666667,21026,1019,1,2
Residência,Residência,12.0,19.0,1.0,1019,21026,2,2
Trabalho,Trabalho,15.0,2.5,1.0,21026,1701,1,2
Residência,Residência,17.5,21.5,1.0,1701,21026,2,2
Trabalho,Trabalho,5.0,12.0,1.6666666666666667,21017,1006,1,2
Residência,Residência,17.0,12.0,2.6666666666666665,1006,21017,2,2
Escola,Escola,6.0,11.0,1.0833333333333333,21017,21001,1,2
Residência,Residência,17.0,13.0,2.0,21001,21017,2,2
Trabalho,Trabalho,7.5,10.5,0.5,21017,15223,1,2
Residência,Residência,18.0,13.5,1.0,15223,21017,2,2
Trabalho,Trabalho,5.0,11.833333333333334,1.5,21017,1011,1,2
Residência,Residência,16.833333333333332,12.166666666666666,1.6666666666666667,1011,21017,2,2
Trabalho,Trabalho,5.5,13.5,1.1666666666666667,21010,1412,1,2
Residência,Residência,19.0,10.5,2.25,1412,21010,2,2
Negócios,Secundário,15.0,2.0,0.75,21012,1009,1,2
Residência,Residência,17.0,22.0,1.1666666666666667,1009,21012,2,2
Trabalho,Trabalho,6.0,12.0,0.8333333333333334,21012,1422,1,2
Residência,Residência,18.0,12.0,1.1166666666666667,1422,21012,2,2
Trabalho,Trabalho,10.5,10.5,2.1666666666666665,21024,21001,1,2
Residência,Residência,21.0,13.5,1.3333333333333333,21001,21024,2,2
Trabalho,Trabalho,6.333333333333333,6.666666666666667,0.5,19110,19109,1,2
Residência,Residência,13.0,17.333333333333332,0.5833333333333334,19109,19110,2,2
Trabalho,Trabalho,7.0,10.5,0.9166666666666666,18107,1837,1,2
Residência,Residência,17.5,13.5,1.5,1837,18107,2,2
Trabalho,Trabalho,8.5,9.0,2.0,18106,5306,1,2
Residência,Residência,17.5,15.0,3.0,5306,18106,2,2
Saúde,Secundário,12.75,3.25,2.083333333333333,18106,1018,1,2
Residência,Residência,16.0,20.75,1.25,1018,18106,2,2
Saúde,Secundário,12.75,3.25,2.083333333333333,18106,1018,1,2
Residência,Residência,16.0,20.75,1.25,1018,18106,2,2
Trabalho,Trabalho,12.416666666666666,4.916666666666667,0.5,18106,18102,1,2
Residência,Residência,17.333333333333332,19.08333333333333,1.0,18102,18106,2,2
Trabalho,Trabalho,6.333333333333333,12.833333333333334,0.3333333333333333,18018,18023,1,4
Residência,Residência,19.166666666666668,0.8333333333333334,0.3333333333333333,18023,18018,2,4
Outros,Secundário,20.0,2.1666666666666665,1.1666666666666667,18018,18105,3,4
Residência,Residência,22.166666666666668,8.166666666666666,1.1666666666666667,18105,18018,4,4
Trabalho,Trabalho,7.333333333333333,9.666666666666666,0.8333333333333334,18018,18019,1,2
Residência,Residência,17.0,14.333333333333334,1.25,18019,18018,2,2
Escola,Escola,6.833333333333333,4.666666666666667,0.5,18018,18004,1,2
Residência,Residência,11.5,19.5,0.5,18004,18018,2,2
Trabalho,Trabalho,7.0,11.5,0.6666666666666666,18018,18011,1,2
Residência,Residência,18.5,12.5,0.8333333333333334,18011,18018,2,2
Trabalho,Trabalho,6.0,9.0,1.8333333333333333,18018,18105,1,2
Residência,Residência,15.0,15.0,1.9166666666666667,18105,18018,2,2
Escola,Escola,16.5,2.5,0.5,18018,18011,1,2
Residência,Residência,19.0,21.5,1.0833333333333333,18011,18018,2,2
Trabalho,Trabalho,5.833333333333333,9.166666666666666,2.0,18018,1009,1,2
Residência,Residência,15.0,14.833333333333334,2.5,1009,18018,2,2
Outros,Secundário,6.166666666666667,1.0,0.5833333333333334,18018,18011,1,2
Residência,Residência,7.166666666666667,23.0,0.55,18011,18018,2,2
Outros,Secundário,14.0,0.8333333333333334,0.6166666666666667,18018,18004,1,2
Residência,Residência,14.833333333333334,23.166666666666668,0.9166666666666666,18004,18018,2,2
Trabalho,Trabalho,6.333333333333333,10.833333333333334,1.1666666666666667,18018,18012,1,2
Residência,Residência,17.166666666666668,13.166666666666666,1.0833333333333333,18012,18018,2,2
Trabalho,Trabalho,7.166666666666667,9.333333333333334,0.6666666666666666,18018,18004,1,2
Residência,Residência,16.5,14.666666666666666,1.05,18004,18018,2,2
Trabalho,Trabalho,6.5,11.0,0.8166666666666667,18018,18011,1,2
Residência,Residência,17.5,13.0,0.9166666666666666,18011,18018,2,2
Trabalho,Trabalho,8.0,8.0,1.0,18018,18004,1,2
Residência,Residência,16.0,16.0,1.25,18004,18018,2,2
Trabalho,Trabalho,5.5,9.833333333333334,2.75,18018,1021,1,2
Residência,Residência,15.333333333333334,14.166666666666666,1.8833333333333333,1021,18018,2,2
Trabalho,Trabalho,6.25,10.75,0.4166666666666667,18018,18001,1,2
Residência,Residência,17.0,13.25,1.3333333333333333,18001,18018,2,2
Trabalho,Trabalho,6.1,7.9,1.65,18018,1828,1,2
Residência,Residência,14.0,16.1,1.3333333333333333,1828,18018,2,2
Escola,Escola,5.333333333333333,6.166666666666667,1.6666666666666667,18018,1011,1,3
Trabalho,Trabalho,11.5,6.5,1.5,1011,18004,2,3
Residência,Residência,18.0,11.333333333333334,1.0833333333333333,18004,18018,3,3
Trabalho,Trabalho,5.5,10.75,0.9166666666666666,19109,1433,1,2
Residência,Residência,16.25,13.25,1.0833333333333333,1433,19109,2,2
Lazer,Secundário,6.5,2.0,0.75,21020,1407,1,2
Residência,Residência,8.5,22.0,1.75,1407,21020,2,2
Trabalho,Trabalho,5.0,12.083333333333334,2.0,21020,1412,1,2
Escola,Escola,17.083333333333332,16.416666666666668,1.9166666666666667,1412,21020,2,2
Negócios,Secundário,9.5,5.5,0.75,21020,21001,1,2
Residência,Residência,15.0,18.5,1.0,21001,21020,2,2
